Epoch,Composite Loss,output_1_loss_Loss_CantileverPINN,output_1_loss_Loss_CantileverPINN_tuned,output_2_loss_Loss_CantileverPINN,output_2_loss_Loss_CantileverPINN_tuned,output_3_loss_Loss_CantileverPINN,output_3_loss_Loss_CantileverPINN_tuned,output_4_loss_Loss_CantileverPINN,output_4_loss_Loss_CantileverPINN_tuned,output_5_loss_Loss_CantileverPINN,output_5_loss_Loss_CantileverPINN_tuned,output_6_loss_Loss_CantileverPINN,output_6_loss_Loss_CantileverPINN_tuned
620,6.464335200462301e-08,3.2321676002311506e-08,3.003109441124252e-07,4.202476588943682e-09,3.1336189199038245e-09,1.7115317163529653e-08,2.9708704119002505e-07,9.221668761938417e-09,4.159101188450087e-11,1.633448154514383e-09,3.3330980336865323e-11,1.487693718216221e-10,1.525580183014963e-11
621,7.338549323776533e-08,3.6692746618882666e-08,2.544128676618129e-07,7.0444441391259716e-09,3.1113838172558417e-09,2.0947215517708173e-08,2.512341268356977e-07,6.4053078396852925e-09,3.138548101966343e-11,2.0066925898731824e-09,2.114844237233182e-11,2.8909402649546223e-10,1.4747467136366765e-11
622,4.91632619059601e-08,2.458163095298005e-08,2.434057364553155e-07,3.673043424967659e-09,3.107814006142462e-09,1.3003658594357148e-08,2.4020596356422175e-07,6.310057365510602e-09,3.901311565468468e-11,1.3687382338645193e-09,3.5696015587838303e-11,2.2613758088319003e-10,1.7278775632512122e-11
623,5.9190615075976893e-08,2.9595307537988447e-08,2.862353767341119e-07,2.7348647790859104e-09,3.098092893338844e-09,1.779190128559094e-08,2.8305436217124225e-07,8.107416071823081e-09,3.8388049683479863e-11,7.831518766820977e-10,2.8454018655144075e-11,1.7797344153969163e-10,1.623076152645897e-11
624,6.2888339869005e-08,3.14441699345025e-08,2.979246573886485e-07,5.207474007562496e-09,3.0590694422016895e-09,1.2702516372087302e-08,2.947813868559024e-07,9.992901617295047e-09,3.478826948732916e-11,2.9783209232192576e-09,2.938684712239237e-11,5.629423593944693e-10,2.0004890105562723e-11
625,5.842313299808666e-08,2.921156649904333e-08,2.5574357209734444e-07,5.148604209637142e-09,3.0628990455028315e-09,1.6767803145967264e-08,2.5260126790271897e-07,5.9439493327317905e-09,3.7095829880096076e-11,1.1700818092208465e-09,2.8285941297556683e-11,1.8112801536407375e-10,1.4170701938265307e-11
626,5.813357972783706e-08,2.906679341663221e-08,2.6306543077225797e-07,3.863332764808547e-09,3.058653552656665e-09,1.5569598943443452e-08,2.5992187602241756e-07,7.812232638571004e-09,4.18427063830773e-11,1.5462153779566279e-09,2.968568446615194e-11,2.754048933351072e-10,1.3385926048159469e-11
627,6.227661231150705e-08,3.1138306155753526e-08,2.6599406055538566e-07,5.5118416497634826e-09,3.0264748485109294e-09,1.5390098084822057e-08,2.628974016261054e-07,6.911974104184537e-09,3.0472759732225185e-11,2.9245794674892522e-09,2.726355252669066e-11,3.9980918575821534e-10,1.239146719261841e-11
628,4.922910079585563e-08,2.4614546845214136e-08,2.7752304276873474e-07,3.929768510602116e-09,3.0088640468051153e-09,1.2595314125007917e-08,2.7443624617262685e-07,6.658518181268391e-09,3.841943777005419e-11,1.2247858283132018e-09,2.2769801669153544e-11,2.0615885387709199e-10,1.655726077076647e-11
629,5.690865378937815e-08,2.8454326894689075e-08,2.192336410189455e-07,4.0084340291457465e-09,3.0060265387987783e-09,1.5417324306099545e-08,2.1615443301925552e-07,7.313836203337587e-09,3.7029778549024783e-11,1.4469555553731084e-09,2.2247464287472596e-11,2.677453814214914e-10,1.3924558554812005e-11
630,7.103274413111649e-08,3.5516372065558244e-08,2.776555447780993e-07,6.789419249031425e-09,2.9870350637395404e-09,1.7576166300159457e-08,2.7459742568680667e-07,7.278603053606503e-09,3.1430812813537656e-11,3.4899534373522556e-09,2.469766405277518e-11,3.822391014818294e-10,1.4947092175088272e-11
631,9.333172812375778e-08,4.666586406187889e-08,2.6240377337671816e-07,1.283444461819272e-08,3.0011662044415743e-09,1.8775532240056236e-08,2.593136514406069e-07,8.562278885904107e-09,3.936300591034225e-11,5.726794594096418e-09,3.242874024866893e-11,7.668132795402016e-10,1.7260958287690364e-11
632,4.7075836562271434e-08,2.3537918281135717e-08,2.6143089826291543e-07,5.930667512643595e-09,2.9658699940426914e-09,1.2546338190588813e-08,2.5838309625214606e-07,3.2619191792093716e-09,3.6228669370030886e-11,1.4458905184255855e-09,3.113278038147094e-11,3.531028525127766e-10,1.453167620957263e-11
633,4.669345088359478e-08,2.334672544179739e-08,3.1827337920731225e-07,2.0533734712557816e-09,2.9568896220411034e-09,1.2891218759136791e-08,3.152293288621877e-07,7.59099449965106e-09,3.281217658690494e-11,6.070797753388035e-10,3.562122818934199e-11,2.040581453810475e-10,1.862400511587481e-11
634,6.179584488563705e-08,3.0897922442818526e-08,2.6629356852936326e-07,3.0561824182484543e-09,2.9415800906207323e-09,1.755726053431772e-08,2.632738187458017e-07,8.599479350834827e-09,3.293278150184875e-11,1.4857441943405547e-09,2.8515148575714022e-11,1.992427473007652e-10,1.683097758387042e-11
635,5.673562952779321e-08,2.8367814763896604e-08,2.2427265378155425e-07,5.4860294085301575e-09,2.9160485137680325e-09,1.50401735510286e-08,2.2128044463443075e-07,5.831356730823245e-09,3.1158329388825123e-11,1.637301960677462e-09,3.1028474928307404e-11,3.7295386223767935e-10,1.4026320903359757e-11
636,5.3780205178100005e-08,2.689010614176368e-08,3.014050093952392e-07,3.144486671047275e-09,2.908281393487755e-09,1.368211943741926e-08,2.9841567084076814e-07,8.931228201447539e-09,3.714359028683667e-11,9.70102109754123e-10,2.5863516189827962e-11,1.6215896680993325e-10,1.798642658423777e-11
637,1.2118722736431664e-07,6.059361368215832e-08,2.4079059812720516e-07,2.2561565060641442e-08,2.875446103445256e-09,2.334275173154765e-08,2.378465779884209e-07,3.1634299624272444e-09,2.7266222266120188e-11,1.0461564947661373e-08,2.830753166593869e-11,1.0643148584676965e-09,1.3073302856936309e-11
638,4.280376231236005e-08,2.1401881156180025e-08,3.003201811679901e-07,2.6977495792834816e-09,2.8810251961886024e-09,1.12218465631031e-08,2.9735662110397243e-07,6.608902758387103e-09,4.023675143072225e-11,7.50621953482522e-10,2.5189666325031723e-11,1.227515866730755e-10,1.719671453848104e-11
639,5.130184632662349e-08,2.5650923163311745e-08,2.34353962014211e-07,2.995145687023637e-09,2.8432831644664702e-09,1.373777180901925e-08,2.3144325211887917e-07,7.447308547625653e-09,3.063739192898929e-11,1.2814239669367566e-09,2.4028241202289635e-11,1.8927324985096305e-10,1.2732300457007906e-11
640,6.511774586215324e-08,3.255887293107662e-08,2.483099024175317e-07,4.712171541854104e-09,2.856366032588653e-09,1.6597608620827486e-08,2.4537777676414407e-07,8.74702799080751e-09,3.310329788064337e-11,2.2631183593802007e-09,2.8681319472201317e-11,2.389514419665062e-10,1.381875777001218e-11
641,4.8322323920046983e-08,2.416116551273717e-08,3.0027479169802973e-07,4.128656083679516e-09,2.832529322205346e-09,1.3209685789661307e-08,2.9735812745457224e-07,5.01290031706958e-09,4.0380039589837935e-11,1.6135943692319188e-09,3.039320184416994e-11,1.963284812500632e-10,1.3367501550121119e-11
642,6.337472768791486e-08,3.168736384395743e-08,2.7085172860097373e-07,5.461955332464186e-09,2.8377111771504815e-09,1.5749987980484548e-08,2.6793873075803276e-07,7.804223045582148e-09,3.559209871273339e-11,2.3930550874240453e-09,2.4242439652932823e-11,2.781376240434952e-10,1.551807640720604e-11
643,4.717483292893121e-08,2.3587416464465605e-08,2.2944665545310272e-07,2.3582620300999224e-09,2.7835178606494537e-09,1.3231556295068003e-08,2.2658396403585357e-07,7.094599130397228e-09,3.228672537658461e-11,6.62696453268552e-10,3.398935646825585e-11,2.403009735640893e-10,1.2741798068038879e-11
644,7.778151456250271e-08,3.8890757281251354e-08,2.890322718940297e-07,9.421313507118612e-09,2.7820998838024025e-09,1.841660335344386e-08,2.861609686988231e-07,7.09595537884411e-09,4.1698616781715714e-11,3.300865580868617e-09,3.396899081464788e-11,6.560001430955253e-10,1.3497809640827807e-11
645,4.2351977924681705e-08,2.1175988962340853e-08,2.5780639134609373e-07,3.2702567320797016e-09,2.7560038695639832e-09,1.0930621741067625e-08,2.5497911337879486e-07,5.5995950098974845e-09,3.183498256675854e-11,1.0329034294542794e-09,2.595938568272782e-11,3.426181838239728e-10,1.340172851166388e-11
646,6.652992823319437e-08,3.3264964116597184e-08,2.6197784563919413e-07,8.360190761891317e-09,2.7511071198915715e-09,1.5942450914963047e-08,2.591554562059173e-07,5.918019851947065e-09,2.730113010662727e-11,2.4063138148733287e-09,3.2053214249483375e-11,6.379857198091088e-10,1.2034367426194681e-11
647,5.0006299545657384e-08,2.500315332554237e-08,2.869003878913645e-07,2.840932600278734e-09,2.7392217383237494e-09,1.4119055258277058e-08,2.840814943283476e-07,6.80732537006179e-09,3.0580239729349756e-11,1.0429447305781991e-09,3.2272025329849185e-11,1.928990300825717e-10,1.6575060768353467e-11
648,5.8835517791067105e-08,2.9417755342819873e-08,2.1152759188680648e-07,4.1536321049306935e-09,2.7039868122358257e-09,1.5333034397713163e-08,2.0875290829280857e-07,7.636586474291107e-09,2.4021472311286374e-11,1.9888921620747624e-09,3.1838188335742146e-11,3.056085662311858e-10,1.4860728966836767e-11
649,6.343741176806361e-08,3.1718705884031806e-08,2.6866075586440274e-07,6.612223657498362e-09,2.688178346588188e-09,1.424187523468845e-08,2.6589495405460184e-07,6.397336438368484e-09,2.8107374067110058e-11,4.083035687330039e-09,3.444276808206581e-11,3.8423017545419214e-10,1.5293859928489084e-11
650,7.13040790856212e-08,3.56520395428106e-08,2.938253658157919e-07,8.561079845037511e-09,2.6776951767004675e-09,1.6259907198445944e-08,2.910601324401796e-07,6.555607168223787e-09,3.632880107851122e-11,3.842789197960883e-09,3.6631159910927025e-11,4.326470015580952e-10,1.4339909468197298e-11
651,4.575776557658173e-08,2.2878886341004545e-08,2.331693025325876e-07,4.173019707565118e-09,2.6542676945240373e-09,1.1976751146391962e-08,2.3043115504606249e-07,5.368759214974261e-09,3.601205098013871e-11,1.165219920551408e-09,3.257418293434178e-11,1.9513145266270016e-10,1.5280703785647276e-11
652,7.366643473005752e-08,3.683321736502876e-08,2.7937974778069474e-07,1.1106372710401047e-08,2.637723373055678e-09,1.4660760605522682e-08,2.76658397524443e-07,6.406336794384515e-09,3.693577041441465e-11,4.012202570180534e-09,2.7977231642495326e-11,6.475545100137481e-10,1.8708276247614286e-11
653,4.910414475034486e-08,2.455207237517243e-08,2.7680530934048875e-07,2.397705589629595e-09,2.614607197415353e-09,1.4804471426543842e-08,2.740922866451001e-07,6.3824541207679886e-09,4.136425924006204e-11,7.936164503341558e-10,4.198574127256549e-11,1.738238025739136e-10,1.5232282449262335e-11
654,5.7172421463747014e-08,2.8586210731873507e-08,2.800090896926122e-07,4.2272927380793135e-09,2.6063531333164747e-09,1.65519562500549e-08,2.773292919755477e-07,6.100789651242167e-09,3.1872175038083483e-11,1.403129168409123e-09,2.675436608368109e-11,3.030368456169441e-10,1.479785738389694e-11
655,4.493183070053419e-08,2.2465915350267096e-08,2.032800381357447e-07,2.658281372802662e-09,2.579556346304912e-09,1.1525898457875883e-08,2.0061354177869362e-07,7.22260207197678e-09,3.243015578302533e-11,8.841325449537862e-10,3.834625325604968e-11,1.7498927307180168e-10,1.612166823650174e-11
656,5.174392825324503e-08,2.5871964126622515e-08,2.691712097657728e-07,3.730264541701445e-09,2.5610309428714118e-09,1.199544552576981e-08,2.6654183216123783e-07,8.359307912542135e-09,3.053417935161562e-11,1.5716740131566098e-09,2.5159917552142197e-11,2.1527278570854236e-10,1.2689017371558808e-11
657,1.2022729833915946e-07,6.011365627500709e-08,2.5616057541810733e-07,1.3782576857579443e-08,2.5383171120552106e-09,3.264153392024127e-08,2.535549015192373e-07,5.5726183667559326e-09,2.8652587247268713e-11,7.449730166086965e-09,2.6591390547836546e-11,6.671733165930505e-10,1.221486019969964e-11
658,1.8304017856962673e-08,9.152008928481337e-09,2.633389897255256e-07,3.0988343002746888e-09,2.517298369753007e-09,1.3752954330925604e-09,2.6074914671880833e-07,3.5593878955353375e-09,2.4818777241697454e-11,9.170502135447123e-10,3.0508616466473626e-11,2.0144166890112558e-10,1.6953971213040653e-11
659,5.687359205808207e-08,2.8436796029041034e-08,3.0790681648795726e-07,5.208877773554832e-09,2.5186297492041376e-09,1.4265257419765476e-08,3.053188777357718e-07,7.100353638378465e-09,3.021138894609976e-11,1.6388738144357262e-09,2.609139987397313e-11,2.234514517862607e-10,1.2835264968924509e-11
660,5.949395287530024e-08,2.974697643765012e-08,2.432500991744746e-07,7.361421694440651e-09,2.4731068304362225e-09,1.2561412354727963e-08,2.4071451321105997e-07,5.731259911101461e-09,2.4464043638094957e-11,3.6651941481835593e-09,2.194323021897926e-11,4.27691076998471e-10,1.5976109324356003e-11
661,5.822066029281814e-08,2.911032659369539e-08,2.834013059782592e-07,4.442418877204091e-09,2.4723905145407343e-09,1.6224532828346128e-08,2.8085690928492113e-07,6.304520461242191e-09,2.8775230462296797e-11,1.8335098994626264e-09,2.7546917871767995e-11,3.0534474948495927e-10,1.5719819543291713e-11
662,6.062332857936781e-08,3.0311664289683904e-08,2.3087824274625746e-07,7.72534569648542e-09,2.432007484287624e-09,1.3044472169099208e-08,2.283801308067268e-07,6.42273167983376e-09,2.5921546159546338e-11,2.5941542247664984e-09,2.4412907459470112e-11,5.249576329191541e-10,1.5770751024546392e-11
663,5.048931939199974e-08,2.524465969599987e-08,2.3535976367838884e-07,3.0603426459663297e-09,2.4203299364700115e-09,1.3996746872635413e-08,2.3286391126475792e-07,7.2159047626030315e-09,3.042810794995354e-11,8.420240060758033e-10,3.0806628081858634e-11,1.2965833962041984e-10,1.4228660784321168e-11
664,5.1689386992848085e-08,2.5844693496424043e-08,2.8917207828271785e-07,5.34015098807572e-09,2.410806221320172e-09,1.2965955420440878e-08,2.866828481273842e-07,6.037152999738282e-09,3.45559657277672e-11,1.2905159163523194e-09,2.7942400129821188e-11,2.1091683954921336e-10,1.5829360391905745e-11
665,8.231586434703786e-08,4.115793217351893e-08,2.6327396085434884e-07,1.2891292477945626e-08,2.3944677352005783e-09,1.637391733311233e-08,2.607998794701416e-07,5.228805388668434e-09,2.9063881509805434e-11,6.317783629583573e-09,3.676838000732374e-11,3.4612215871199226e-10,1.3806488938228334e-11
666,4.145153553736236e-08,2.072576776868118e-08,2.2582835867979156e-07,1.862390464069108e-09,2.359702211407466e-09,1.2396371928957706e-08,2.234056637462345e-07,5.824241533503027e-09,2.493107109646786e-11,5.172340333814418e-10,2.5441152656791033e-11,1.2553161288231252e-10,1.277461903620436e-11
667,5.523077462044057e-08,2.7615387310220285e-08,2.8658951123361476e-07,5.995638208133869e-09,2.344967775513851e-09,1.4367388168068373e-08,2.841577497747494e-07,4.916592910575446e-09,3.674456225399858e-11,2.097251927679622e-09,3.2511153491565636e-11,2.385147634953455e-10,1.7462566115344913e-11
668,4.7888267573625853e-08,2.3944133786812927e-08,2.6352392978878925e-07,2.092779061158012e-09,2.322351422279212e-09,1.3871868986825575e-08,2.6113636408808816e-07,7.193138973349278e-09,2.626950393325167e-11,6.358257254035493e-10,2.6108714148986856e-11,1.5052763202572095e-10,1.3191361197817386e-11
669,1.753742537857761e-07,8.768712689288805e-08,2.221546111513817e-07,2.7086439757795233e-08,2.2946713418292575e-09,3.7086405058062155e-08,2.1978894437779672e-07,1.1839083491338442e-08,2.890573891356496e-11,9.712488591162582e-09,2.6319958365550455e-11,1.962621398732267e-09,1.569664537237614e-11
670,7.747003039071387e-09,3.873501519535694e-09,3.034267024304427e-07,2.2047916825584934e-09,2.2866295523726876e-09,4.6545101106687525e-10,3.01067359487206e-07,4.259785857385623e-10,2.6781583895019168e-11,6.718788303494705e-10,3.057532699246579e-11,1.054037621073256e-10,1.523592363383841e-11
671,4.6948176901651095e-08,2.3474088450825548e-08,2.3961678152772947e-07,3.848956708907281e-09,2.2616046813084267e-09,1.225774592938933e-08,2.372907488279452e-07,5.632466049121376e-09,2.56739612208845e-11,1.3974726931209602e-09,2.6796155572217373e-11,3.374459878191516e-10,1.1868062088637998e-11
672,4.565565348002565e-08,2.2827826740012824e-08,2.2900844953710475e-07,3.0073299406296883e-09,2.2454844650354744e-09,1.1940980648716959e-08,2.2669185284485138e-07,6.565537447045244e-09,2.592024338221588e-11,1.0223988322621835e-09,3.310857144001034e-11,2.915754859778019e-10,1.2045477462696574e-11
673,4.841494316565331e-08,2.4207471582826656e-08,2.9933656264802266e-07,2.3392350279038965e-09,2.229077145088354e-09,1.351610823263627e-08,2.970382695366425e-07,7.319203021438625e-09,2.681667214676775e-11,7.985850314362608e-10,2.7392985449403717e-11,2.34347541372415e-10,1.5037094833192377e-11
674,6.563322330066512e-08,3.281661165033256e-08,2.4531709641451016e-07,7.069610674648175e-09,2.176530733422055e-09,1.5598644154124486e-08,2.430666938835202e-07,7.024903769803359e-09,2.775070451210837e-11,2.314925362512099e-09,2.8353585104778922e-11,8.085103142541072e-10,1.7807019747628772e-11
675,5.998191454636981e-08,2.9990957273184904e-08,2.746172640399891e-07,8.598084910715897e-09,2.1718833398409743e-09,1.0986621390429718e-08,2.7238183974986896e-07,4.547323406711712e-09,2.372440265074882e-11,4.958683241795825e-09,2.8020565034925227e-11,9.002522616263775e-10,1.1678039611717761e-11
676,5.604794850455619e-08,2.8023974252278094e-08,2.3576959051752056e-07,4.624951532861132e-09,2.14572803969304e-09,1.545953942638789e-08,2.3355589462425996e-07,5.926304780246028e-09,3.027800926647117e-11,1.8119926670223663e-09,2.516026102739044e-11,2.0118108567945825e-10,1.2106403553258094e-11
677,5.342406339536865e-08,2.6712028144970645e-08,2.4138941512319434e-07,2.6855528911795545e-09,2.121497866269806e-09,1.7548192232652582e-08,2.391961402281595e-07,5.607937225704518e-09,3.042137722286675e-11,7.186083395005483e-10,2.5835601019652543e-11,1.5174728140721072e-10,1.562249114794856e-11
678,4.3922341319557745e-08,2.1961168883422033e-08,2.9466252726706443e-07,4.588725399656823e-09,2.096570916876317e-09,8.575572252311758e-09,2.925027331457386e-07,6.6582601654374685e-09,2.3713336849695565e-11,1.8988703942568463e-09,2.6080342746537255e-11,2.3974092155931714e-10,1.3394739310779169e-11
679,5.022056370762584e-08,2.5110278301099243e-08,2.3059011766690674e-07,4.987803503553323e-09,2.0530266375828887e-09,1.3711190405274465e-08,2.28471634500238e-07,4.3035126573442994e-09,2.4325867709062976e-11,1.813412198181652e-09,2.8143728666996104e-11,2.943773558250484e-10,1.2956749388670641e-11
680,5.453230755847471e-08,2.7266153779237357e-08,2.735226303229865e-07,5.48753309459471e-09,2.0599404404464394e-09,1.2555277706383094e-08,2.7138617042510305e-07,7.01059610364041e-09,3.243212642889404e-11,1.893406320618851e-09,2.9946042173767395e-11,3.193160735825984e-10,1.3884325113233675e-11
681,4.929111341311909e-08,2.4645556706559546e-08,2.6147523612962686e-07,4.2951602274854395e-09,2.0132471245659644e-09,1.3100359907980419e-08,2.5939499437299673e-07,5.029642480280927e-09,2.1456334972635993e-11,1.978879726749483e-09,3.374888563056899e-11,2.4152771449514887e-10,1.1747668809958256e-11
682,1.106579645693273e-07,5.532898228466365e-08,2.719882559176767e-07,8.829116104891455e-09,2.0013308787980577e-09,3.2082866141536215e-08,2.6992367452294275e-07,1.065578114634036e-08,1.8533032747347633e-11,3.1189668625586364e-09,3.2413353251437016e-11,6.422657961024925e-10,1.2224355208645399e-11
683,6.046200695664083e-08,3.0231007031034096e-08,2.2257012233239948e-07,1.3001302257009684e-08,1.9442591980833868e-09,6.720392242698381e-09,2.2056561022054666e-07,4.795388974798698e-09,2.080742696197735e-11,4.847032997190581e-09,2.6052021651068458e-11,8.668999962324619e-10,1.3323000688791886e-11
684,4.446369317179233e-08,2.2231844809539325e-08,2.837308272773953e-07,4.005955567265573e-09,1.922586312375074e-09,1.1681041023337002e-08,2.817428708112857e-07,4.705612788313829e-09,2.040577776196706e-11,1.6127572610713514e-09,2.9696117093136465e-11,2.2647540787179565e-10,1.532449341035136e-11
685,3.369390455532084e-08,1.684695227766042e-08,2.305997952589678e-07,1.7058245926904192e-09,1.9015680141620805e-09,9.847502369098038e-09,2.2863594040245516e-07,4.8147894560202076e-09,2.0062956504474094e-11,3.6741726328060054e-10,2.744220302386413e-11,1.1142050476697918e-10,1.4724001531907227e-11
686,4.602511793905251e-08,2.3012558969526253e-08,2.907669056639861e-07,3.5620708604966467e-09,1.888446288234036e-09,1.2574477459281752e-08,2.8881450475637394e-07,5.450824236419294e-09,2.1699822494447574e-11,1.0954281925990017e-09,2.6885473014548467e-11,3.297590256412519e-10,1.5252927393349935e-11
687,5.3545178957392636e-08,2.6772589478696318e-08,2.5395874558853393e-07,5.1503623588189384e-09,1.868639909474723e-09,1.3336403981156764e-08,2.5202211872965563e-07,6.114187822703343e-09,1.9138638590598944e-11,1.8990740091595626e-09,3.4338174664805265e-11,2.725637493483646e-10,1.4622454289070497e-11
688,5.781924272696415e-08,2.8909621363482074e-08,2.3122085224258626e-07,6.775235483758024e-09,1.8171245619313936e-09,1.2530090742757238e-08,2.2934477783564944e-07,6.600405111356622e-09,2.322887368566562e-11,2.6848621104136328e-09,2.2681563224824508e-11,3.190301911537574e-10,1.316306525583899e-11
689,3.8464133211846274e-08,1.9232066605923137e-08,2.3609487698195153e-07,1.615391376219577e-09,1.7957165754367566e-09,1.1456296356016082e-08,2.342395504228989e-07,5.673586933596653e-09,1.9304169374123603e-11,3.789719926761137e-10,2.526979840655752e-11,1.0782758019800553e-10,1.478592248638222e-11
690,4.215934836793167e-07,2.1079675605051307e-07,2.988469418596651e-07,6.922142148368948e-08,1.7706370813996841e-09,5.355055421318866e-08,2.969960632981383e-07,4.9136819058048786e-08,2.458250443482246e-11,3.2899443169753795e-08,3.7814949088721406e-11,5.988463502859531e-09,1.7803132232319108e-11
691,2.5728994046403386e-08,1.2864497023201693e-08,2.371762377606501e-07,5.554508408778247e-09,1.7403306573626764e-09,5.692533111556486e-10,2.3537157289865718e-07,4.141443632477149e-09,2.388252096086063e-11,1.8617620778371702e-09,2.6449302817366238e-11,7.375324240221914e-10,1.3850592547881568e-11
692,1.0243555337297039e-08,5.12177722455931e-09,2.6334799940741505e-07,1.2378548186475768e-09,1.710067754068234e-09,3.694451855551506e-09,2.6157420052186353e-07,4.082876398081581e-11,2.3676682142648175e-11,1.0830127766814357e-10,2.7301317456762675e-11,4.033964134952939e-11,1.2635493346069282e-11
693,2.6225661642342857e-08,1.3112830821171428e-08,2.4934831799328094e-07,1.756196965629897e-09,1.678697847395938e-09,1.0799537264460923e-08,2.4761240524640016e-07,1.2927064974022073e-10,1.7598072304947365e-11,3.568654538543825e-10,2.7325591442362018e-11,7.096549736740343e-11,1.2254847310544381e-11
694,2.9412557722707788e-08,1.4706278861353894e-08,3.359373295097612e-07,1.2683720740369608e-09,1.6684019721324717e-09,1.282324824103398e-08,3.342070442613476e-07,3.5338401649376294e-10,1.3811961990795041e-11,1.8077403463045982e-10,3.125918274227146e-11,8.049372973717439e-11,1.6661422241881496e-11
695,3.908760959348001e-08,1.9543806573096845e-08,1.8143502700240788e-07,1.8878392182841708e-09,1.6029305660580917e-09,1.3479401594906903e-08,1.7978010191654903e-07,3.60734708770849e-09,1.7740755045569934e-11,4.907544925991658e-10,2.326784771800039e-11,7.846711475023582e-11,1.0968966186741813e-11
696,4.683313292730418e-08,2.341656646365209e-08,2.5380094825777633e-07,2.8120252792973588e-09,1.5858244717392722e-09,1.2878499155988266e-08,2.5215712184945005e-07,6.554312648177074e-09,1.8514429572791258e-11,1.0582308362927506e-09,2.6310212689062418e-11,1.1350555217948255e-10,1.3125605637098747e-11
697,4.2052921145341315e-08,2.1026460572670658e-08,2.169580710642549e-07,2.0965873481770814e-09,1.55401336243699e-09,1.3229708883955027e-08,2.15344414300489e-07,4.9729722562119605e-09,2.27215971732031e-11,5.793152069166752e-10,2.4369175080640737e-11,1.4788377467045422e-10,1.264804580514145e-11
698,4.141813292335428e-08,2.070906646167714e-08,2.7136496782986796e-07,1.417076012089069e-09,1.5173553524761019e-09,1.019204542984653e-08,2.6978054279425123e-07,8.755790759096271e-09,2.9944390717018265e-11,2.523931896813991e-10,2.4626479674938473e-11,9.176047421899369e-11,1.2513636828137553e-11
699,4.758409843930167e-08,2.3792049219650835e-08,2.5021245164680295e-07,2.1103867542393573e-09,1.496674228995687e-09,1.564770713002872e-08,2.4865758518899383e-07,5.229713995191787e-09,2.0135459272152545e-11,6.458675261278302e-10,2.5642592216268412e-11,1.5837854638878213e-10,1.2175141103631937e-11
700,5.681351211705987e-08,2.8406752505816257e-08,3.0162664188537747e-07,9.36018729191801e-09,1.4673923187658033e-09,8.936724249508643e-09,3.0009877605152724e-07,4.261484498613299e-09,1.529625905105636e-11,5.330741181808207e-09,3.050858524145106e-11,5.176077899626819e-10,1.453270663531736e-11
701,4.2214487905312126e-08,2.1107245729012902e-08,2.1589315224446182e-07,1.893945444919609e-09,1.426098128476383e-09,1.3268921073006368e-08,2.1441248065912077e-07,5.4354680756318885e-09,1.7030273025131493e-11,4.113799023652831e-10,2.5608876130789326e-11,9.752553625785865e-11,1.1649161670013175e-11
702,6.30913348231843e-08,3.154567096430583e-08,2.512731498427456e-07,6.064365010161055e-09,1.4114037716339567e-09,1.5441381506775542e-08,2.497984894489491e-07,7.523794920416549e-09,2.205787288933614e-11,2.2035497870831477e-09,2.802585420680348e-11,3.125908698553559e-10,1.2876832412855865e-11
703,4.926790708736917e-08,2.4633953543684584e-08,2.5103631173806207e-07,6.7214447341257255e-09,1.3587687641702928e-09,1.0178579756825457e-08,2.4962812972262327e-07,4.397053388061067e-09,1.5120413601743543e-11,2.882984739827066e-09,2.3192267550875556e-11,4.5390333158756846e-10,1.1083005173329052e-11
704,3.828803230021549e-08,1.9144017926464585e-08,2.7261009449830453e-07,2.0296939684527615e-09,1.3393454123544757e-09,1.1588241477511474e-08,2.7121453172185284e-07,4.774065587298537e-09,1.5847009468550333e-11,5.71446168162737e-10,2.7626618007148274e-11,1.805638832896861e-10,1.249566682764991e-11
705,1.5148243903695402e-07,7.574121951847701e-08,2.4234918782894965e-07,3.093922273933458e-08,1.2945414740173078e-09,1.8605875951038797e-08,2.410028514532314e-07,1.3438000934229422e-08,1.4868870024109526e-11,1.0514418669060888e-08,2.3296597290167753e-11,2.243673247193101e-09,1.3780333645019294e-11
706,2.505374396832849e-08,1.2526871984164245e-08,2.630773110467999e-07,1.4992961316906417e-09,1.276565408936392e-09,9.683008173055896e-09,2.6174566869485716e-07,1.0210775558405771e-09,1.4742328885430922e-11,1.7358176007675752e-10,2.7753634460059295e-11,1.499074059330141e-10,1.2647466407500474e-11
707,3.210236698691915e-08,1.6051181717102736e-08,2.48775137379198e-07,1.4365451050935008e-09,1.2447566311024616e-09,1.1627546925296883e-08,2.4747873794694897e-07,2.6988007384431967e-09,1.634205791523069e-11,1.5596278435392463e-10,2.343433086471336e-11,1.3232916151739715e-10,1.1981121823823049e-11
708,4.6179785329059087e-08,2.3089892664529543e-08,2.479856391346402e-07,3.742988585742069e-09,1.2164250717816572e-09,1.2449359765298595e-08,2.467090496338642e-07,5.482470921691629e-09,2.1864891841527623e-11,1.0589027432672538e-09,2.5800233477424328e-11,3.5616976035157677e-10,1.2458823903105376e-11
709,4.565769984310464e-08,2.2828851697909158e-08,2.219687900151257e-07,2.0947623635692025e-09,1.1729107685098938e-09,1.2359734569145076e-08,2.2074281957884523e-07,7.741769891822514e-09,1.4819393975851192e-11,4.1325021182814226e-10,2.7684785020021252e-11,2.1934169758264233e-10,1.0351977088041142e-11
